trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
214	6	4	letter	t	249	351929	
215	6	5	letter	m	178	352940	
216	6	6	letter	r	269	353868	
217	6	7	letter	a	435	354896	
218	6	8	letter	u	286	356090	
219	6	9	letter	p	213	357134	
220	6	10	letter	e	199	358096	
221	6	1	FFnew	k	178	364076	
222	6	2	FFnew	L	366	364993	
223	6	3	FFnew	y	435	366120	
224	6	4	FFnew	N	213	367314	
225	6	5	FFnew	w	249	368276	
226	6	6	FFnew	P	199	369287	
227	6	7	FFnew	Y	269	370249	
228	6	8	FFnew	FFnewTarget	331	371277	
229	6	9	FFnew	K	286	372371	
230	6	10	FFnew	b	214	373415	
231	6	1	FFtrained	V	214	383412	
232	6	2	FFtrained	0	213	384391	
233	6	3	FFtrained	R	269	385352	
234	6	4	FFtrained	N	178	386380	
235	6	5	FFtrained	3	435	387309	
236	6	6	FFtrained	FFtrainedTarget	286	388503	
237	6	7	FFtrained	E	366	389547	
238	6	8	FFtrained	I	199	390674	
239	6	9	FFtrained	:	331	391636	
240	6	10	FFtrained	4	249	392730	
241	7	1	FFfamiliar	h	435	396761	
242	7	2	FFfamiliar	g	366	397953	
243	7	3	FFfamiliar	b	213	399080	
244	7	4	FFfamiliar	e	214	400042	
245	7	5	FFfamiliar	a	199	401003	
246	7	6	FFfamiliar	c	269	401948	
247	7	7	FFfamiliar	f	178	402976	
248	7	8	FFfamiliar	j	249	403905	
249	7	9	FFfamiliar	d	331	404916	
250	7	10	FFfamiliar	i	286	406010	
251	7	1	letter	r	213	412073	
252	7	2	letter	g	286	413023	
253	7	3	letter	e	214	414068	
254	7	4	letter	m	178	415029	
255	7	5	letter	t	435	415958	
256	7	6	letter	a	366	417152	
257	7	7	letter	z	331	418279	
258	7	8	letter	p	199	419373	
259	7	9	letter	LetterTarget	249	420335	
260	7	10	letter	u	269	421346	
261	7	1	FFnew	y	366	429393	
262	7	2	FFnew	Y	199	430515	
263	7	3	FFnew	b	213	431476	
264	7	4	FFnew	K	214	432438	
265	7	5	FFnew	L	435	433399	
266	7	6	FFnew	w	249	434593	
267	7	7	FFnew	N	331	435604	
268	7	8	FFnew	FFnewTarget	286	436699	
269	7	9	FFnew	k	178	437743	
270	7	10	FFnew	Z	269	438672	
271	7	1	FFtrained	A	286	442718	
272	7	2	FFtrained	4	178	443761	
273	7	3	FFtrained	V	214	444690	
274	7	4	FFtrained	3	213	445651	
275	7	5	FFtrained	N	249	446613	
276	7	6	FFtrained	0	366	447624	
277	7	7	FFtrained	FFtrainedTarget	269	448752	
278	7	8	FFtrained	:	331	449780	
279	7	9	FFtrained	FFtrainedTarget	199	450874	
280	7	10	FFtrained	I	435	451836	
281	8	1	FFfamiliar	c	331	462048	
282	8	2	FFfamiliar	j	213	463143	
283	8	3	FFfamiliar	d	435	464104	
284	8	4	FFfamiliar	f	214	465298	
285	8	5	FFfamiliar	i	178	466260	
286	8	6	FFfamiliar	b	269	467172	
287	8	7	FFfamiliar	FFfamiliarTarget	249	468199	
288	8	8	FFfamiliar	g	286	469211	
289	8	9	FFfamiliar	h	366	470255	
290	8	10	FFfamiliar	a	199	471383	
291	8	1	letter	a	331	475363	
292	8	2	letter	e	269	476456	
293	8	3	letter	LetterTarget	213	477484	
294	8	4	letter	g	435	478445	
295	8	5	letter	r	178	479639	
296	8	6	letter	b	286	480568	
297	8	7	letter	p	199	481612	
298	8	8	letter	m	214	482574	
299	8	9	letter	z	366	483552	
300	8	10	letter	t	249	484679	
301	8	1	FFnew	K	214	494709	
302	8	2	FFnew	Z	435	495671	
303	8	3	FFnew	FFnewTarget	178	496848	
304	8	4	FFnew	N	249	497777	
305	8	5	FFnew	FFnewTarget	331	498788	
306	8	6	FFnew	w	286	499883	
307	8	7	FFnew	Y	199	500927	
308	8	8	FFnew	k	213	501889	
309	8	9	FFnew	y	269	502850	
310	8	10	FFnew	L	366	503878	
311	8	1	FFtrained	:	435	512024	
312	8	2	FFtrained	4	214	513212	
313	8	3	FFtrained	N	269	514174	
314	8	4	FFtrained	V	331	515202	
315	8	5	FFtrained	I	178	516296	
316	8	6	FFtrained	R	213	517224	
317	8	7	FFtrained	0	199	518186	
318	8	8	FFtrained	A	249	519148	
319	8	9	FFtrained	3	286	520159	
320	8	10	FFtrained	E	366	521204	
