trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
227	6	7	FFnew	b	249	370354	
228	6	8	FFnew	Y	331	371365	
229	6	9	FFnew	K	213	372460	
230	6	10	FFnew	y	269	373421	
231	6	1	letter	t	286	383468	
232	6	2	letter	z	366	384513	
233	6	3	letter	u	214	385640	
234	6	4	letter	r	331	386602	
235	6	5	letter	LetterTarget	178	387696	
236	6	6	letter	m	249	388624	
237	6	7	letter	a	213	389636	
238	6	8	letter	p	435	390597	
239	6	9	letter	b	269	391791	
240	6	10	letter	e	199	392819	
241	7	1	FFfamiliar	h	178	396799	
242	7	2	FFfamiliar	g	213	397727	
243	7	3	FFfamiliar	b	366	398688	
244	7	4	FFfamiliar	c	331	399815	
245	7	5	FFfamiliar	d	199	400910	
246	7	6	FFfamiliar	j	286	401871	
247	7	7	FFfamiliar	f	435	402916	
248	7	8	FFfamiliar	e	269	404110	
249	7	9	FFfamiliar	a	214	405137	
250	7	10	FFfamiliar	i	249	406099	
251	7	1	FFtrained	E	331	412129	
252	7	2	FFtrained	I	213	413212	
253	7	3	FFtrained	V	286	414173	
254	7	4	FFtrained	3	269	415218	
255	7	5	FFtrained	0	435	416246	
256	7	6	FFtrained	®	178	417439	
257	7	7	FFtrained	FFtrainedTarget	214	418368	
258	7	8	FFtrained	:	366	419329	
259	7	9	FFtrained	A	199	420457	
260	7	10	FFtrained	R	249	421418	
261	7	1	FFnew	Y	249	429448	
262	7	2	FFnew	y	213	430454	
263	7	3	FFnew	P	178	431416	
264	7	4	FFnew	b	199	432344	
265	7	5	FFnew	N	214	433306	
266	7	6	FFnew	Z	331	434267	
267	7	7	FFnew	FFnewTarget	269	435362	
268	7	8	FFnew	L	435	436390	
269	7	9	FFnew	K	366	437583	
270	7	10	FFnew	k	286	438711	
271	7	1	letter	m	269	442774	
272	7	2	letter	g	214	443800	
273	7	3	letter	t	213	444762	
274	7	4	letter	a	331	445724	
275	7	5	letter	p	249	446818	
276	7	6	letter	r	199	447829	
277	7	7	letter	LetterTarget	366	448791	
278	7	8	letter	z	435	449918	
279	7	9	letter	LetterTarget	286	451112	
280	7	10	letter	u	178	452156	
281	8	1	FFfamiliar	f	178	462103	
