trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
257	7	7	letter	r	214	420028	
258	7	8	letter	p	366	420990	
259	7	9	letter	letterTarget	249	422117	
260	7	10	letter	b	213	423128	
261	7	1	FFfamiliar	a	199	431108	
262	7	2	FFfamiliar	e	249	432065	
263	7	3	FFfamiliar	FFfamiliarTarget	213	433076	
264	7	4	FFfamiliar	b	214	434038	
265	7	5	FFfamiliar	j	331	434999	
266	7	6	FFfamiliar	f	178	436077	
267	7	7	FFfamiliar	h	366	437006	
268	7	8	FFfamiliar	i	286	438133	
269	7	9	FFfamiliar	g	269	439177	
270	7	10	FFfamiliar	c	435	440205	
271	7	1	FFtrained	²	286	444417	
272	7	2	FFtrained	i	214	445461	
273	7	3	FFtrained	:	269	446423	
274	7	4	FFtrained	0	249	447434	
275	7	5	FFtrained	A	366	448445	
276	7	6	FFtrained	E	213	449573	
277	7	7	FFtrained	FFtrainedTarget	331	450534	
278	7	8	FFtrained	e	199	451629	
279	7	9	FFtrained	6	435	452590	
280	7	10	FFtrained	FFtrainedTarget	178	453784	
281	8	1	FFnew	l	366	463730	
282	8	2	FFnew	m	178	464859	
283	8	3	FFnew	FFnewTarget	249	465787	
284	8	4	FFnew	r	435	466799	
285	8	5	FFnew	o	214	467992	
286	8	6	FFnew	k	331	468954	
287	8	7	FFnew	q	199	470048	
288	8	8	FFnew	s	213	471010	
289	8	9	FFnew	p	286	471971	
290	8	10	FFnew	t	269	473016	
291	8	1	letter	t	286	477062	
292	8	2	letter	z	249	478106	
293	8	3	letter	m	213	479117	
294	8	4	letter	e	435	480079	
295	8	5	letter	a	199	481272	
296	8	6	letter	u	214	482234	
297	8	7	letter	p	269	483196	
298	8	8	letter	r	366	484223	
299	8	9	letter	b	331	485351	
300	8	10	letter	letterTarget	178	486445	
301	8	1	FFfamiliar	h	213	496392	
302	8	2	FFfamiliar	a	286	497354	
303	8	3	FFfamiliar	b	331	498399	
304	8	4	FFfamiliar	FFfamiliarTarget	269	499493	
305	8	5	FFfamiliar	e	435	500521	
306	8	6	FFfamiliar	FFfamiliarTarget	366	501715	
307	8	7	FFfamiliar	c	178	502842	
308	8	8	FFfamiliar	d	199	503771	
309	8	9	FFfamiliar	i	249	504732	
310	8	10	FFfamiliar	j	214	505744	
311	8	1	FFtrained	A	366	513723	
312	8	2	FFtrained	a	214	514846	
313	8	3	FFtrained	:	435	515807	
314	8	4	FFtrained	I	286	516984	
315	8	5	FFtrained	E	178	518029	
316	8	6	FFtrained	e	331	518957	
317	8	7	FFtrained	i	269	520052	
318	8	8	FFtrained	²	199	521079	
319	8	9	FFtrained	6	249	522041	
320	8	10	FFtrained	0	213	523052	
