trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
262	7	2	FFnew	q	178	430439	
263	7	3	FFnew	p	269	431367	
264	7	4	FFnew	f	213	432395	
265	7	5	FFnew	h	286	433357	
266	7	6	FFnew	j	199	434401	
267	7	7	FFnew	t	331	435363	
268	7	8	FFnew	t	214	436457	
269	7	9	FFnew	u	366	437419	
270	7	10	FFnew	FFnewTarget	435	438546	
271	7	1	FFfamiliar	j	214	442758	
272	7	2	FFfamiliar	f	178	443719	
273	7	3	FFfamiliar	h	366	444647	
274	7	4	FFfamiliar	g	213	445775	
275	7	5	FFfamiliar	b	286	446736	
276	7	6	FFfamiliar	a	435	447781	
277	7	7	FFfamiliar	FFfamiliarTarget	269	448974	
278	7	8	FFfamiliar	e	331	450002	
279	7	9	FFfamiliar	FFfamiliarTarget	249	451097	
280	7	10	FFfamiliar	c	199	452108	
281	8	1	FFtrained	E	249	462088	
282	8	2	FFtrained	I	178	463100	
283	8	3	FFtrained	N	331	464028	
284	8	4	FFtrained	3	366	465123	
285	8	5	FFtrained	®	214	466250	
286	8	6	FFtrained	R	286	467212	
287	8	7	FFtrained	0	213	468256	
288	8	8	FFtrained	A	269	469218	
289	8	9	FFtrained	FFtrainedTarget	199	470246	
290	8	10	FFtrained	V	435	471207	
291	8	1	letter	t	435	475420	
292	8	2	letter	u	214	476612	
293	8	3	letter	p	331	477574	
294	8	4	letter	LetterTarget	286	478668	
295	8	5	letter	g	269	479713	
296	8	6	letter	b	213	480740	
297	8	7	letter	z	249	481702	
298	8	8	letter	e	178	482713	
299	8	9	letter	m	199	483642	
300	8	10	letter	r	366	484603	
301	8	1	FFnew	h	366	494749	
302	8	2	FFnew	q	435	495877	
303	8	3	FFnew	FFnewTarget	331	497071	
304	8	4	FFnew	t	213	498165	
305	8	5	FFnew	FFnewTarget	249	499127	
306	8	6	FFnew	c	178	500138	
307	8	7	FFnew	p	199	501067	
308	8	8	FFnew	j	286	502028	
309	8	9	FFnew	l	214	503073	
310	8	10	FFnew	u	269	504034	
311	8	1	FFfamiliar	c	249	512081	
312	8	2	FFfamiliar	g	331	513087	
313	8	3	FFfamiliar	f	286	514181	
314	8	4	FFfamiliar	a	199	515226	
315	8	5	FFfamiliar	b	269	516187	
316	8	6	FFfamiliar	h	178	517215	
317	8	7	FFfamiliar	i	214	518144	
318	8	8	FFfamiliar	j	213	519105	
319	8	9	FFfamiliar	e	435	520050	
320	8	10	FFfamiliar	d	366	521244	
