block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
LR

1	107	2	1	0	C	1	1	560	1	Ⴂ	cut_u_stereo_44KHz.wav
1	108	4	4	2	I	1	0	667	1	Ⴇ	cut_k_stereo_44KHz.wav
1	109	1	1	1	C	1	0	258	0	Ⴟ	cut_u_stereo_44KHz.wav
1	110	4	3	2	I	2	0	256	0	Ⴇ	cut_o_stereo_44KHz.wav
1	111	2	2	1	C	1	0	1805	0	Ⴂ	cut_a_stereo_44KHz.wav
1	112	3	4	2	I	2	0	493	1	Ⴁ	cut_k_stereo_44KHz.wav
1	113	1	1	1	C	1	0	715	0	Ⴟ	cut_u_stereo_44KHz.wav
1	114	2	2	1	C	2	1	175	1	Ⴂ	cut_a_stereo_44KHz.wav
1	115	4	4	2	I	1	0	273	0	Ⴇ	cut_k_stereo_44KHz.wav
1	116	3	4	2	I	2	0	469	0	Ⴁ	cut_k_stereo_44KHz.wav
1	117	4	3	2	I	1	0	231	0	Ⴇ	cut_o_stereo_44KHz.wav
1	118	2	1	0	C	2	0	102	0	Ⴂ	cut_u_stereo_44KHz.wav
1	119	1	2	0	C	1	1	312	1	Ⴟ	cut_a_stereo_44KHz.wav
1	120	3	3	2	I	1	0	193	1	Ⴁ	cut_o_stereo_44KHz.wav
1	121	1	2	0	C	2	0	475	0	Ⴟ	cut_a_stereo_44KHz.wav
1	122	2	1	0	C	1	1	362	1	Ⴂ	cut_u_stereo_44KHz.wav
1	123	3	4	2	I	1	0	304	1	Ⴁ	cut_k_stereo_44KHz.wav
1	124	4	4	2	I	2	0	269	1	Ⴇ	cut_k_stereo_44KHz.wav
1	125	2	2	1	C	2	1	234	1	Ⴂ	cut_a_stereo_44KHz.wav
1	126	4	3	2	I	2	0	387	0	Ⴇ	cut_o_stereo_44KHz.wav
1	127	3	3	2	I	1	0	412	0	Ⴁ	cut_o_stereo_44KHz.wav
1	128	1	1	1	C	2	1	903	1	Ⴟ	cut_u_stereo_44KHz.wav
1	129	3	3	2	I	2	0	332	1	Ⴁ	cut_o_stereo_44KHz.wav
1	130	4	4	2	I	1	0	212	0	Ⴇ	cut_k_stereo_44KHz.wav
1	131	2	2	1	C	2	1	302	1	Ⴂ	cut_a_stereo_44KHz.wav
1	132	1	1	1	C	2	1	1605	1	Ⴟ	cut_u_stereo_44KHz.wav
1	133	4	3	2	I	2	0	279	1	Ⴇ	cut_o_stereo_44KHz.wav
1	134	3	4	2	I	2	0	523	0	Ⴁ	cut_k_stereo_44KHz.wav
1	135	1	2	0	C	1	1	304	1	Ⴟ	cut_a_stereo_44KHz.wav
1	136	2	1	0	C	1	1	740	1	Ⴂ	cut_u_stereo_44KHz.wav
1	137	3	4	2	I	1	0	359	1	Ⴁ	cut_k_stereo_44KHz.wav
1	138	1	1	1	C	1	0	896	0	Ⴟ	cut_u_stereo_44KHz.wav
1	139	4	4	2	I	2	0	250	0	Ⴇ	cut_k_stereo_44KHz.wav
1	140	2	1	0	C	1	1	504	1	Ⴂ	cut_u_stereo_44KHz.wav
1	141	1	2	0	C	2	0	287	0	Ⴟ	cut_a_stereo_44KHz.wav
1	142	4	3	2	I	1	0	226	0	Ⴇ	cut_o_stereo_44KHz.wav
1	143	2	2	1	C	2	1	345	1	Ⴂ	cut_a_stereo_44KHz.wav
1	144	3	3	2	I	2	0	853	1	Ⴁ	cut_o_stereo_44KHz.wav
1	145	2	1	0	C	2	0	537	0	Ⴂ	cut_u_stereo_44KHz.wav
1	146	4	3	2	I	1	0	261	1	Ⴇ	cut_o_stereo_44KHz.wav
1	147	1	2	0	C	1	1	298	1	Ⴟ	cut_a_stereo_44KHz.wav
1	148	3	4	2	I	1	0	145	0	Ⴁ	cut_k_stereo_44KHz.wav
1	149	1	1	1	C	2	1	267	1	Ⴟ	cut_u_stereo_44KHz.wav
1	150	4	4	2	I	2	0	428	0	Ⴇ	cut_k_stereo_44KHz.wav
1	151	3	3	2	I	1	0	265	1	Ⴁ	cut_o_stereo_44KHz.wav
1	152	2	2	1	C	2	1	312	1	Ⴂ	cut_a_stereo_44KHz.wav
1	153	1	2	0	C	1	1	320	1	Ⴟ	cut_a_stereo_44KHz.wav
1	154	4	3	2	I	1	0	320	1	Ⴇ	cut_o_stereo_44KHz.wav
1	155	3	4	2	I	2	0	320	1	Ⴁ	cut_k_stereo_44KHz.wav
1	156	2	2	1	C	1	0	590	0	Ⴂ	cut_a_stereo_44KHz.wav
1	157	1	1	1	C	2	1	329	1	Ⴟ	cut_u_stereo_44KHz.wav
1	158	3	3	2	I	2	0	221	0	Ⴁ	cut_o_stereo_44KHz.wav
1	159	4	4	2	I	0	0	0	0	Ⴇ	cut_k_stereo_44KHz.wav
1	160	2	1	0	C	1	1	134	1	Ⴂ	cut_u_stereo_44KHz.wav
1	161	1	1	1	C	1	0	310	0	Ⴟ	cut_u_stereo_44KHz.wav
1	162	3	3	2	I	2	0	439	1	Ⴁ	cut_o_stereo_44KHz.wav
1	163	2	2	1	C	2	1	175	1	Ⴂ	cut_a_stereo_44KHz.wav
1	164	4	3	2	I	1	0	268	1	Ⴇ	cut_o_stereo_44KHz.wav
1	165	1	2	0	C	1	1	279	1	Ⴟ	cut_a_stereo_44KHz.wav
1	166	4	4	2	I	2	0	584	1	Ⴇ	cut_k_stereo_44KHz.wav
1	167	2	1	0	C	2	0	555	0	Ⴂ	cut_u_stereo_44KHz.wav
1	168	3	4	2	I	1	0	108	0	Ⴁ	cut_k_stereo_44KHz.wav
1	169	2	1	0	C	2	0	224	0	Ⴂ	cut_u_stereo_44KHz.wav
1	170	3	3	2	I	1	0	736	0	Ⴁ	cut_o_stereo_44KHz.wav
1	171	4	4	2	I	2	0	718	1	Ⴇ	cut_k_stereo_44KHz.wav
1	172	1	1	1	C	2	1	741	1	Ⴟ	cut_u_stereo_44KHz.wav
1	173	2	2	1	C	2	1	300	1	Ⴂ	cut_a_stereo_44KHz.wav
1	174	4	3	2	I	2	0	559	1	Ⴇ	cut_o_stereo_44KHz.wav
1	175	3	4	2	I	2	0	1436	0	Ⴁ	cut_k_stereo_44KHz.wav
1	176	1	2	0	C	1	1	411	1	Ⴟ	cut_a_stereo_44KHz.wav
1	177	2	2	1	C	1	0	54	0	Ⴂ	cut_a_stereo_44KHz.wav
1	178	1	1	1	C	2	1	16	1	Ⴟ	cut_u_stereo_44KHz.wav
1	179	4	4	2	I	1	0	560	0	Ⴇ	cut_k_stereo_44KHz.wav
1	180	3	3	2	I	2	0	320	0	Ⴁ	cut_o_stereo_44KHz.wav
1	181	1	2	0	C	1	1	598	1	Ⴟ	cut_a_stereo_44KHz.wav
1	182	3	4	2	I	1	0	367	0	Ⴁ	cut_k_stereo_44KHz.wav
1	183	4	3	2	I	2	0	551	0	Ⴇ	cut_o_stereo_44KHz.wav
1	184	2	1	0	C	1	1	290	1	Ⴂ	cut_u_stereo_44KHz.wav
1	185	3	4	2	I	1	0	278	0	Ⴁ	cut_k_stereo_44KHz.wav
1	186	1	2	0	C	2	0	236	0	Ⴟ	cut_a_stereo_44KHz.wav
1	187	4	3	2	I	1	0	58	1	Ⴇ	cut_o_stereo_44KHz.wav
1	188	2	1	0	C	1	1	346	1	Ⴂ	cut_u_stereo_44KHz.wav
1	189	4	4	2	I	1	0	302	0	Ⴇ	cut_k_stereo_44KHz.wav
1	190	3	3	2	I	2	0	242	1	Ⴁ	cut_o_stereo_44KHz.wav
1	191	1	1	1	C	2	1	225	1	Ⴟ	cut_u_stereo_44KHz.wav
1	192	2	2	1	C	1	0	564	0	Ⴂ	cut_a_stereo_44KHz.wav
1	193	4	4	2	I	1	0	376	0	Ⴇ	cut_k_stereo_44KHz.wav
1	194	1	2	0	C	2	0	507	0	Ⴟ	cut_a_stereo_44KHz.wav
1	195	2	1	0	C	1	1	1297	1	Ⴂ	cut_u_stereo_44KHz.wav
1	196	3	4	2	I	1	0	202	0	Ⴁ	cut_k_stereo_44KHz.wav
1	197	2	2	1	C	2	1	848	1	Ⴂ	cut_a_stereo_44KHz.wav
1	198	1	1	1	C	2	1	217	1	Ⴟ	cut_u_stereo_44KHz.wav
1	199	3	3	2	I	2	0	349	0	Ⴁ	cut_o_stereo_44KHz.wav
1	200	4	3	2	I	1	0	248	1	Ⴇ	cut_o_stereo_44KHz.wav
2	1	1	2	0	C	1	1	1613	1	Ⴕ	cut_s_stereo_44KHz.wav
2	2	3	4	2	I	1	0	469	1	Ⴔ	cut_ui_stereo_44KHz.wav
2	3	4	4	2	I	1	0	418	0	Ⴒ	cut_ui_stereo_44KHz.wav
2	4	2	1	0	C	2	0	492	0	Ⴏ	cut_f_stereo_44KHz.wav
2	5	3	3	2	I	1	0	684	0	Ⴔ	cut_r_stereo_44KHz.wav
2	6	2	2	1	C	1	0	212	0	Ⴏ	cut_s_stereo_44KHz.wav
2	7	1	1	1	C	2	1	137	1	Ⴕ	cut_f_stereo_44KHz.wav
2	8	4	3	2	I	2	0	364	0	Ⴒ	cut_r_stereo_44KHz.wav
2	9	1	2	0	C	1	1	812	1	Ⴕ	cut_s_stereo_44KHz.wav
2	10	4	3	2	I	1	0	233	0	Ⴒ	cut_r_stereo_44KHz.wav
2	11	2	1	0	C	1	1	895	1	Ⴏ	cut_f_stereo_44KHz.wav
2	12	3	3	2	I	1	0	248	0	Ⴔ	cut_r_stereo_44KHz.wav
2	13	4	4	2	I	1	0	203	1	Ⴒ	cut_ui_stereo_44KHz.wav
2	14	1	1	1	C	1	0	810	0	Ⴕ	cut_f_stereo_44KHz.wav
2	15	3	4	2	I	2	0	285	1	Ⴔ	cut_ui_stereo_44KHz.wav
2	16	2	2	1	C	2	1	202	1	Ⴏ	cut_s_stereo_44KHz.wav
2	17	1	2	0	C	2	0	220	0	Ⴕ	cut_s_stereo_44KHz.wav
2	18	2	2	1	C	1	0	182	0	Ⴏ	cut_s_stereo_44KHz.wav
2	19	4	3	2	I	1	0	1070	1	Ⴒ	cut_r_stereo_44KHz.wav
2	20	3	3	2	I	2	0	475	0	Ⴔ	cut_r_stereo_44KHz.wav
2	21	2	1	0	C	2	0	482	0	Ⴏ	cut_f_stereo_44KHz.wav
2	22	4	4	2	I	1	0	298	1	Ⴒ	cut_ui_stereo_44KHz.wav
2	23	1	1	1	C	2	1	298	1	Ⴕ	cut_f_stereo_44KHz.wav
2	24	3	4	2	I	1	0	521	0	Ⴔ	cut_ui_stereo_44KHz.wav
2	25	4	4	2	I	2	0	212	0	Ⴒ	cut_ui_stereo_44KHz.wav
2	26	1	2	0	C	1	1	1109	1	Ⴕ	cut_s_stereo_44KHz.wav
2	27	3	3	2	I	1	0	327	1	Ⴔ	cut_r_stereo_44KHz.wav
2	28	2	2	1	C	1	0	395	0	Ⴏ	cut_s_stereo_44KHz.wav
2	29	1	1	1	C	1	0	175	0	Ⴕ	cut_f_stereo_44KHz.wav
2	30	3	4	2	I	2	0	248	1	Ⴔ	cut_ui_stereo_44KHz.wav
2	31	4	3	2	I	1	0	591	1	Ⴒ	cut_r_stereo_44KHz.wav
2	32	2	1	0	C	1	1	392	1	Ⴏ	cut_f_stereo_44KHz.wav
2	33	3	3	2	I	2	0	252	1	Ⴔ	cut_r_stereo_44KHz.wav
2	34	4	3	2	I	1	0	222	0	Ⴒ	cut_r_stereo_44KHz.wav
2	35	1	1	1	C	2	1	645	1	Ⴕ	cut_f_stereo_44KHz.wav
2	36	2	2	1	C	2	1	433	1	Ⴏ	cut_s_stereo_44KHz.wav
2	37	1	2	0	C	1	1	236	1	Ⴕ	cut_s_stereo_44KHz.wav
2	38	2	1	0	C	2	0	552	0	Ⴏ	cut_f_stereo_44KHz.wav
2	39	3	4	2	I	1	0	644	1	Ⴔ	cut_ui_stereo_44KHz.wav
2	40	4	4	2	I	1	0	254	1	Ⴒ	cut_ui_stereo_44KHz.wav
2	41	1	2	0	C	1	1	549	1	Ⴕ	cut_s_stereo_44KHz.wav
2	42	2	2	1	C	1	0	259	0	Ⴏ	cut_s_stereo_44KHz.wav
2	43	3	3	2	I	2	0	509	0	Ⴔ	cut_r_stereo_44KHz.wav
2	44	4	4	2	I	1	0	551	1	Ⴒ	cut_ui_stereo_44KHz.wav
2	45	2	1	0	C	1	1	357	1	Ⴏ	cut_f_stereo_44KHz.wav
2	46	1	1	1	C	1	0	656	0	Ⴕ	cut_f_stereo_44KHz.wav
2	47	3	4	2	I	2	0	279	0	Ⴔ	cut_ui_stereo_44KHz.wav
2	48	4	3	2	I	1	0	449	1	Ⴒ	cut_r_stereo_44KHz.wav
2	49	3	3	2	I	1	0	237	1	Ⴔ	cut_r_stereo_44KHz.wav
2	50	2	2	1	C	1	0	278	0	Ⴏ	cut_s_stereo_44KHz.wav
2	51	4	4	2	I	2	0	364	0	Ⴒ	cut_ui_stereo_44KHz.wav
2	52	1	1	1	C	1	0	790	0	Ⴕ	cut_f_stereo_44KHz.wav
2	53	2	1	0	C	2	0	318	0	Ⴏ	cut_f_stereo_44KHz.wav
2	54	4	3	2	I	1	0	670	1	Ⴒ	cut_r_stereo_44KHz.wav
2	55	1	2	0	C	1	1	322	1	Ⴕ	cut_s_stereo_44KHz.wav
2	56	3	4	2	I	1	0	318	0	Ⴔ	cut_ui_stereo_44KHz.wav
2	57	2	1	0	C	2	0	139	0	Ⴏ	cut_f_stereo_44KHz.wav
2	58	1	1	1	C	1	0	31	0	Ⴕ	cut_f_stereo_44KHz.wav
2	59	4	3	2	I	1	0	553	0	Ⴒ	cut_r_stereo_44KHz.wav
2	60	3	4	2	I	2	0	302	1	Ⴔ	cut_ui_stereo_44KHz.wav
2	61	2	2	1	C	2	1	241	1	Ⴏ	cut_s_stereo_44KHz.wav
2	62	3	3	2	I	2	0	1027	0	Ⴔ	cut_r_stereo_44KHz.wav
2	63	1	2	0	C	1	1	379	1	Ⴕ	cut_s_stereo_44KHz.wav
2	64	4	4	2	I	1	0	299	1	Ⴒ	cut_ui_stereo_44KHz.wav
2	65	2	1	0	C	2	0	267	0	Ⴏ	cut_f_stereo_44KHz.wav
2	66	4	4	2	I	1	0	256	1	Ⴒ	cut_ui_stereo_44KHz.wav
2	67	3	3	2	I	1	0	315	0	Ⴔ	cut_r_stereo_44KHz.wav
2	68	1	1	1	C	1	0	303	0	Ⴕ	cut_f_stereo_44KHz.wav
2	69	4	3	2	I	1	0	290	0	Ⴒ	cut_r_stereo_44KHz.wav
2	70	1	2	0	C	2	0	348	0	Ⴕ	cut_s_stereo_44KHz.wav
2	71	3	4	2	I	1	0	491	0	Ⴔ	cut_ui_stereo_44KHz.wav
2	72	2	2	1	C	1	0	435	0	Ⴏ	cut_s_stereo_44KHz.wav
2	73	4	4	2	I	2	0	240	0	Ⴒ	cut_ui_stereo_44KHz.wav
2	74	1	2	0	C	1	1	203	1	Ⴕ	cut_s_stereo_44KHz.wav
