block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file
1	17	1	2	0	C	1	1	675	1	Ⴊ	cut_u.wav
1	18	4	4	2	I	2	0	507	0	Ⴟ	cut_o.wav
1	19	2	1	0	C	1	1	681	1	Ⴥ	cut_k.wav
1	20	3	3	2	I	1	0	615	0	Ⴞ	cut_a.wav
1	21	1	1	1	C	1	0	681	0	Ⴊ	cut_k.wav
1	22	3	4	2	I	2	0	1304	0	Ⴞ	cut_o.wav
1	23	4	3	2	I	1	0	472	0	Ⴟ	cut_a.wav
1	24	2	2	1	C	1	0	669	0	Ⴥ	cut_u.wav
1	25	4	4	2	I	2	0	1042	1	Ⴟ	cut_o.wav
1	26	1	1	1	C	1	0	1107	0	Ⴊ	cut_k.wav
1	27	2	1	0	C	2	0	474	0	Ⴥ	cut_k.wav
1	28	3	4	2	I	1	0	473	0	Ⴞ	cut_o.wav
1	29	1	2	0	C	2	0	1743	0	Ⴊ	cut_u.wav
1	30	3	3	2	I	1	0	353	1	Ⴞ	cut_a.wav
1	31	4	3	2	I	2	0	441	1	Ⴟ	cut_a.wav
1	32	2	2	1	C	2	1	375	1	Ⴥ	cut_u.wav
1	33	1	2	0	C	2	0	263	0	Ⴊ	cut_u.wav
1	34	3	4	2	I	1	0	586	1	Ⴞ	cut_o.wav
1	35	2	1	0	C	1	1	692	1	Ⴥ	cut_k.wav
1	36	4	3	2	I	1	0	641	1	Ⴟ	cut_a.wav
1	37	2	2	1	C	1	0	394	0	Ⴥ	cut_u.wav
1	38	3	3	2	I	2	0	408	1	Ⴞ	cut_a.wav
1	39	4	4	2	I	2	0	336	1	Ⴟ	cut_o.wav
1	40	1	1	1	C	2	1	449	1	Ⴊ	cut_k.wav
1	41	2	1	0	C	2	0	332	0	Ⴥ	cut_k.wav
1	42	1	1	1	C	1	0	343	0	Ⴊ	cut_k.wav
1	43	3	3	2	I	1	0	312	0	Ⴞ	cut_a.wav
1	44	4	3	2	I	2	0	505	1	Ⴟ	cut_a.wav
1	45	1	2	0	C	1	1	290	1	Ⴊ	cut_u.wav
1	46	2	2	1	C	2	1	309	1	Ⴥ	cut_u.wav
1	47	4	4	2	I	1	0	445	0	Ⴟ	cut_o.wav
1	48	3	4	2	I	2	0	671	0	Ⴞ	cut_o.wav
1	49	4	4	2	I	0	0	0	0	Ⴟ	cut_o.wav
1	50	2	2	1	C	1	0	292	0	Ⴥ	cut_u.wav
1	51	1	2	0	C	1	1	165	1	Ⴊ	cut_u.wav
1	52	3	4	2	I	1	0	309	1	Ⴞ	cut_o.wav
1	53	1	1	1	C	1	0	1	0	Ⴊ	cut_k.wav
1	54	4	3	2	I	2	0	779	1	Ⴟ	cut_a.wav
1	55	3	3	2	I	2	0	353	1	Ⴞ	cut_a.wav
1	56	2	1	0	C	2	0	348	0	Ⴥ	cut_k.wav
1	57	3	4	2	I	2	0	1492	1	Ⴞ	cut_o.wav
1	58	1	2	0	C	2	0	185	0	Ⴊ	cut_u.wav
1	59	2	2	1	C	1	0	269	0	Ⴥ	cut_u.wav
1	60	4	3	2	I	2	0	59	0	Ⴟ	cut_a.wav
1	61	3	3	2	I	1	0	507	1	Ⴞ	cut_a.wav
1	62	2	1	0	C	1	1	877	1	Ⴥ	cut_k.wav
1	63	1	1	1	C	1	0	659	0	Ⴊ	cut_k.wav
1	64	4	4	2	I	2	0	861	1	Ⴟ	cut_o.wav
1	65	3	3	2	I	2	0	1018	0	Ⴞ	cut_a.wav
1	66	4	3	2	I	1	0	641	0	Ⴟ	cut_a.wav
1	67	1	2	0	C	1	1	738	1	Ⴊ	cut_u.wav
1	68	2	1	0	C	1	1	1034	1	Ⴥ	cut_k.wav
1	69	1	1	1	C	1	0	487	0	Ⴊ	cut_k.wav
1	70	3	4	2	I	2	0	724	1	Ⴞ	cut_o.wav
1	71	2	2	1	C	1	0	656	0	Ⴥ	cut_u.wav
1	72	4	4	2	I	2	0	23	0	Ⴟ	cut_o.wav
1	73	3	4	2	I	2	0	248	1	Ⴞ	cut_o.wav
1	74	1	2	0	C	2	0	398	0	Ⴊ	cut_u.wav
1	75	4	4	2	I	1	0	557	1	Ⴟ	cut_o.wav
1	76	2	1	0	C	1	1	1021	1	Ⴥ	cut_k.wav
1	77	3	3	2	I	1	0	922	1	Ⴞ	cut_a.wav
1	78	4	3	2	I	2	0	686	0	Ⴟ	cut_a.wav
1	79	2	2	1	C	1	0	619	0	Ⴥ	cut_u.wav
1	80	1	1	1	C	2	1	409	1	Ⴊ	cut_k.wav
1	81	4	4	2	I	1	0	511	1	Ⴟ	cut_o.wav
1	82	1	2	0	C	1	1	888	1	Ⴊ	cut_u.wav
1	83	2	1	0	C	1	1	1225	1	Ⴥ	cut_k.wav
1	84	3	4	2	I	2	0	720	1	Ⴞ	cut_o.wav
1	85	4	3	2	I	1	0	651	0	Ⴟ	cut_a.wav
1	86	1	1	1	C	1	0	558	0	Ⴊ	cut_k.wav
1	87	3	3	2	I	2	0	169	0	Ⴞ	cut_a.wav
1	88	2	2	1	C	1	0	423	0	Ⴥ	cut_u.wav
1	89	3	3	2	I	2	0	206	1	Ⴞ	cut_a.wav
1	90	2	1	0	C	1	1	202	1	Ⴥ	cut_k.wav
1	91	4	3	2	I	2	0	1305	1	Ⴟ	cut_a.wav
1	92	1	1	1	C	2	1	417	1	Ⴊ	cut_k.wav
1	93	4	4	2	I	1	0	336	0	Ⴟ	cut_o.wav
1	94	3	4	2	I	2	0	389	0	Ⴞ	cut_o.wav
1	95	2	2	1	C	1	0	609	0	Ⴥ	cut_u.wav
1	96	1	2	0	C	2	0	79	0	Ⴊ	cut_u.wav
1	97	2	1	0	C	1	1	550	1	Ⴥ	cut_k.wav
1	98	3	3	2	I	2	0	247	0	Ⴞ	cut_a.wav
1	99	4	3	2	I	1	0	301	1	Ⴟ	cut_a.wav
1	100	1	1	1	C	1	0	775	0	Ⴊ	cut_k.wav
1	101	3	4	2	I	2	0	288	1	Ⴞ	cut_o.wav
1	102	2	2	1	C	1	0	997	0	Ⴥ	cut_u.wav
1	103	1	2	0	C	2	0	212	0	Ⴊ	cut_u.wav
1	104	4	4	2	I	1	0	240	0	Ⴟ	cut_o.wav
1	105	3	3	2	I	2	0	1023	1	Ⴞ	cut_a.wav
1	106	1	1	1	C	2	1	1186	1	Ⴊ	cut_k.wav
1	107	4	3	2	I	1	0	757	0	Ⴟ	cut_a.wav
1	108	2	2	1	C	1	0	1341	0	Ⴥ	cut_u.wav
1	109	4	4	2	I	1	0	759	0	Ⴟ	cut_o.wav
1	110	2	1	0	C	2	0	368	0	Ⴥ	cut_k.wav
1	111	3	4	2	I	1	0	400	1	Ⴞ	cut_o.wav
1	112	1	2	0	C	2	0	449	0	Ⴊ	cut_u.wav
1	113	4	4	2	I	1	0	1282	0	Ⴟ	cut_o.wav
1	114	3	3	2	I	2	0	1266	1	Ⴞ	cut_a.wav
1	115	2	2	1	C	1	0	590	0	Ⴥ	cut_u.wav
1	116	1	1	1	C	2	1	24	1	Ⴊ	cut_k.wav
1	117	3	4	2	I	2	0	585	0	Ⴞ	cut_o.wav
1	118	4	3	2	I	1	0	71	1	Ⴟ	cut_a.wav
1	119	2	1	0	C	2	0	201	0	Ⴥ	cut_k.wav
1	120	1	2	0	C	1	1	126	1	Ⴊ	cut_u.wav
1	121	4	4	2	I	2	0	480	0	Ⴟ	cut_o.wav
1	122	2	1	0	C	1	1	229	1	Ⴥ	cut_k.wav
1	123	3	3	2	I	1	0	124	0	Ⴞ	cut_a.wav
1	124	1	2	0	C	1	1	163	1	Ⴊ	cut_u.wav
1	125	3	4	2	I	1	0	197	1	Ⴞ	cut_o.wav
1	126	4	3	2	I	2	0	232	0	Ⴟ	cut_a.wav
1	127	2	2	1	C	2	1	759	1	Ⴥ	cut_u.wav
1	128	1	1	1	C	1	0	679	0	Ⴊ	cut_k.wav
1	129	3	3	2	I	2	0	634	0	Ⴞ	cut_a.wav
1	130	1	2	0	C	1	1	203	1	Ⴊ	cut_u.wav
1	131	2	2	1	C	1	0	206	0	Ⴥ	cut_u.wav
1	132	4	4	2	I	2	0	12	0	Ⴟ	cut_o.wav
1	133	3	4	2	I	2	0	776	0	Ⴞ	cut_o.wav
1	134	4	3	2	I	1	0	432	1	Ⴟ	cut_a.wav
1	135	2	1	0	C	2	0	384	0	Ⴥ	cut_k.wav
1	136	1	1	1	C	2	1	518	1	Ⴊ	cut_k.wav
1	137	3	4	2	I	1	0	393	1	Ⴞ	cut_o.wav
1	138	4	3	2	I	2	0	442	1	Ⴟ	cut_a.wav
1	139	1	1	1	C	1	0	815	0	Ⴊ	cut_k.wav
1	140	2	1	0	C	2	0	145	0	Ⴥ	cut_k.wav
1	141	3	3	2	I	2	0	404	1	Ⴞ	cut_a.wav
1	142	4	4	2	I	1	0	318	1	Ⴟ	cut_o.wav
1	143	1	2	0	C	2	0	492	0	Ⴊ	cut_u.wav
1	144	2	2	1	C	1	0	472	0	Ⴥ	cut_u.wav
1	145	3	3	2	I	1	0	755	1	Ⴞ	cut_a.wav
1	146	4	3	2	I	0	0	0	0	Ⴟ	cut_a.wav
1	147	1	2	0	C	1	1	555	1	Ⴊ	cut_u.wav
1	148	2	1	0	C	1	1	612	1	Ⴥ	cut_k.wav
1	149	4	4	2	I	2	0	780	0	Ⴟ	cut_o.wav
1	150	2	2	1	C	1	0	952	0	Ⴥ	cut_u.wav
1	151	1	1	1	C	2	1	514	1	Ⴊ	cut_k.wav
1	152	3	4	2	I	1	0	715	0	Ⴞ	cut_o.wav
1	153	4	3	2	I	2	0	115	0	Ⴟ	cut_a.wav
1	154	2	1	0	C	2	0	251	0	Ⴥ	cut_k.wav
1	155	1	1	1	C	1	0	87	0	Ⴊ	cut_k.wav
1	156	3	4	2	I	2	0	343	1	Ⴞ	cut_o.wav
1	157	1	2	0	C	2	0	398	0	Ⴊ	cut_u.wav
1	158	2	2	1	C	1	0	286	0	Ⴥ	cut_u.wav
1	159	3	3	2	I	1	0	333	0	Ⴞ	cut_a.wav
1	160	4	4	2	I	1	0	533	1	Ⴟ	cut_o.wav
1	161	3	3	2	I	2	0	263	1	Ⴞ	cut_a.wav
1	162	2	1	0	C	1	1	424	1	Ⴥ	cut_k.wav
1	163	4	4	2	I	2	0	195	0	Ⴟ	cut_o.wav
1	164	1	1	1	C	2	1	136	1	Ⴊ	cut_k.wav
1	165	3	4	2	I	1	0	32	0	Ⴞ	cut_o.wav
1	166	2	2	1	C	1	0	79	0	Ⴥ	cut_u.wav
1	167	4	3	2	I	1	0	693	0	Ⴟ	cut_a.wav
1	168	1	2	0	C	1	1	7	1	Ⴊ	cut_u.wav
1	169	4	3	2	I	1	0	126	1	Ⴟ	cut_a.wav
1	170	2	1	0	C	1	1	292	1	Ⴥ	cut_k.wav
1	171	3	3	2	I	1	0	10	0	Ⴞ	cut_a.wav
1	172	1	1	1	C	1	0	16	0	Ⴊ	cut_k.wav
1	173	2	2	1	C	0	0	0	0	Ⴥ	cut_u.wav
1	174	4	4	2	I	2	0	42	0	Ⴟ	cut_o.wav
1	175	3	4	2	I	1	0	615	0	Ⴞ	cut_o.wav
1	176	1	2	0	C	2	0	228	0	Ⴊ	cut_u.wav
1	177	2	2	1	C	2	1	274	1	Ⴥ	cut_u.wav
1	178	1	1	1	C	1	0	270	0	Ⴊ	cut_k.wav
1	179	3	4	2	I	1	0	90	0	Ⴞ	cut_o.wav
1	180	4	3	2	I	2	0	615	0	Ⴟ	cut_a.wav
1	181	1	2	0	C	2	0	744	0	Ⴊ	cut_u.wav
1	182	2	1	0	C	2	0	44	0	Ⴥ	cut_k.wav
1	183	3	3	2	I	0	0	0	0	Ⴞ	cut_a.wav
1	184	4	4	2	I	2	0	566	1	Ⴟ	cut_o.wav
1	185	3	3	2	I	2	0	1424	0	Ⴞ	cut_a.wav
1	186	2	1	0	C	1	1	731	1	Ⴥ	cut_k.wav
1	187	1	1	1	C	2	1	1479	1	Ⴊ	cut_k.wav
1	188	4	4	2	I	0	0	0	0	Ⴟ	cut_o.wav
1	189	2	2	1	C	2	1	1402	1	Ⴥ	cut_u.wav
1	190	3	4	2	I	1	0	610	1	Ⴞ	cut_o.wav
1	191	4	3	2	I	1	0	936	1	Ⴟ	cut_a.wav
1	192	1	2	0	C	2	0	898	0	Ⴊ	cut_u.wav
1	193	4	3	2	I	1	0	821	1	Ⴟ	cut_a.wav
1	194	3	4	2	I	2	0	717	1	Ⴞ	cut_o.wav
1	195	2	2	1	C	0	0	0	0	Ⴥ	cut_u.wav
1	196	1	1	1	C	1	0	1238	0	Ⴊ	cut_k.wav
1	197	3	3	2	I	2	0	448	0	Ⴞ	cut_a.wav
1	198	4	4	2	I	0	0	0	0	Ⴟ	cut_o.wav
1	199	2	1	0	C	1	1	768	1	Ⴥ	cut_k.wav
1	200	1	2	0	C	2	0	572	0	Ⴊ	cut_u.wav
2	1	3	4	2	I	0	0	0	0	Ⴜ	cut_s.wav
2	2	4	3	2	I	2	0	602	0	Ⴇ	cut_ui.wav
2	3	2	1	0	C	2	0	989	0	Ⴂ	cut_ei.wav
2	4	1	2	0	C	1	1	83	1	Ⴋ	cut_r.wav
2	5	2	2	1	C	0	0	0	0	Ⴂ	cut_r.wav
2	6	3	3	2	I	2	0	937	1	Ⴜ	cut_ui.wav
2	7	4	4	2	I	1	0	914	1	Ⴇ	cut_s.wav
2	8	1	1	1	C	2	1	374	1	Ⴋ	cut_ei.wav
2	9	4	4	2	I	1	0	750	1	Ⴇ	cut_s.wav
2	10	1	1	1	C	2	1	544	1	Ⴋ	cut_ei.wav
2	11	3	4	2	I	1	0	430	1	Ⴜ	cut_s.wav
2	12	2	2	1	C	1	0	1575	0	Ⴂ	cut_r.wav
2	13	4	3	2	I	2	0	1024	0	Ⴇ	cut_ui.wav
2	14	2	1	0	C	2	0	1395	0	Ⴂ	cut_ei.wav
2	15	1	2	0	C	2	0	745	0	Ⴋ	cut_r.wav
2	16	3	3	2	I	1	0	1486	0	Ⴜ	cut_ui.wav
2	17	1	2	0	C	1	1	1038	1	Ⴋ	cut_r.wav
2	18	2	2	1	C	2	1	510	1	Ⴂ	cut_r.wav
2	19	4	4	2	I	2	0	1357	0	Ⴇ	cut_s.wav
2	20	3	3	2	I	2	0	1244	0	Ⴜ	cut_ui.wav
2	21	2	1	0	C	1	1	1133	1	Ⴂ	cut_ei.wav
2	22	4	3	2	I	1	0	1122	1	Ⴇ	cut_ui.wav
2	23	3	4	2	I	2	0	881	0	Ⴜ	cut_s.wav
2	24	1	1	1	C	2	1	589	1	Ⴋ	cut_ei.wav
2	25	3	4	2	I	1	0	965	1	Ⴜ	cut_s.wav
2	26	4	4	2	I	2	0	1269	0	Ⴇ	cut_s.wav
2	27	2	2	1	C	2	1	854	1	Ⴂ	cut_r.wav
2	28	1	2	0	C	1	1	930	1	Ⴋ	cut_r.wav
2	29	4	3	2	I	2	0	826	1	Ⴇ	cut_ui.wav
2	30	1	1	1	C	2	1	507	1	Ⴋ	cut_ei.wav
2	31	3	3	2	I	1	0	1046	1	Ⴜ	cut_ui.wav
2	32	2	1	0	C	1	1	793	1	Ⴂ	cut_ei.wav
2	33	4	4	2	I	1	0	1376	1	Ⴇ	cut_s.wav
2	34	2	1	0	C	1	1	706	1	Ⴂ	cut_ei.wav
2	35	3	4	2	I	1	0	665	1	Ⴜ	cut_s.wav
2	36	1	1	1	C	2	1	516	1	Ⴋ	cut_ei.wav
2	37	4	3	2	I	1	0	587	1	Ⴇ	cut_ui.wav
2	38	1	2	0	C	2	0	616	0	Ⴋ	cut_r.wav
2	39	2	2	1	C	2	1	889	1	Ⴂ	cut_r.wav
2	40	3	3	2	I	1	0	664	1	Ⴜ	cut_ui.wav
2	41	4	3	2	I	1	0	580	0	Ⴇ	cut_ui.wav
2	42	3	4	2	I	1	0	1296	0	Ⴜ	cut_s.wav
2	43	1	2	0	C	1	1	968	1	Ⴋ	cut_r.wav
2	44	2	1	0	C	1	1	811	1	Ⴂ	cut_ei.wav
2	45	4	4	2	I	1	0	724	1	Ⴇ	cut_s.wav
2	46	3	3	2	I	1	0	647	0	Ⴜ	cut_ui.wav
2	47	2	2	1	C	1	0	672	0	Ⴂ	cut_r.wav
2	48	1	1	1	C	2	1	728	1	Ⴋ	cut_ei.wav
2	49	4	3	2	I	1	0	832	1	Ⴇ	cut_ui.wav
2	50	1	1	1	C	2	1	761	1	Ⴋ	cut_ei.wav
2	51	2	2	1	C	2	1	715	1	Ⴂ	cut_r.wav
2	52	3	4	2	I	1	0	720	0	Ⴜ	cut_s.wav
2	53	1	2	0	C	1	1	1370	1	Ⴋ	cut_r.wav
2	54	2	1	0	C	1	1	754	1	Ⴂ	cut_ei.wav
2	55	3	3	2	I	1	0	827	0	Ⴜ	cut_ui.wav
2	56	4	4	2	I	1	0	830	1	Ⴇ	cut_s.wav
2	57	2	1	0	C	1	1	810	1	Ⴂ	cut_ei.wav
2	58	4	4	2	I	1	0	1117	0	Ⴇ	cut_s.wav
2	59	3	4	2	I	1	0	1571	0	Ⴜ	cut_s.wav
2	60	1	2	0	C	1	1	957	1	Ⴋ	cut_r.wav
2	61	2	2	1	C	2	1	537	1	Ⴂ	cut_r.wav
2	62	1	1	1	C	2	1	901	1	Ⴋ	cut_ei.wav
2	63	4	3	2	I	1	0	758	1	Ⴇ	cut_ui.wav
2	64	3	3	2	I	2	0	1152	1	Ⴜ	cut_ui.wav
2	65	4	4	2	I	1	0	1418	1	Ⴇ	cut_s.wav
2	66	1	1	1	C	2	1	631	1	Ⴋ	cut_ei.wav
2	67	2	2	1	C	2	1	774	1	Ⴂ	cut_r.wav
2	68	3	4	2	I	1	0	1301	1	Ⴜ	cut_s.wav
2	69	2	1	0	C	2	0	1048	0	Ⴂ	cut_ei.wav
2	70	1	2	0	C	1	1	808	1	Ⴋ	cut_r.wav
2	71	3	3	2	I	1	0	704	1	Ⴜ	cut_ui.wav
2	72	4	3	2	I	1	0	543	0	Ⴇ	cut_ui.wav
2	73	2	1	0	C	1	1	605	1	Ⴂ	cut_ei.wav
2	74	4	3	2	I	1	0	922	0	Ⴇ	cut_ui.wav
2	75	3	4	2	I	2	0	919	0	Ⴜ	cut_s.wav
2	76	1	2	0	C	2	0	351	0	Ⴋ	cut_r.wav
2	77	2	2	1	C	1	0	623	0	Ⴂ	cut_r.wav
2	78	3	3	2	I	1	0	1171	0	Ⴜ	cut_ui.wav
2	79	4	4	2	I	1	0	1877	1	Ⴇ	cut_s.wav
2	80	1	1	1	C	2	1	1185	1	Ⴋ	cut_ei.wav
2	81	2	2	1	C	2	1	1008	1	Ⴂ	cut_r.wav
2	82	3	4	2	I	1	0	1333	1	Ⴜ	cut_s.wav
2	83	1	1	1	C	2	1	659	1	Ⴋ	cut_ei.wav
2	84	4	3	2	I	2	0	858	1	Ⴇ	cut_ui.wav
2	85	2	1	0	C	1	1	690	1	Ⴂ	cut_ei.wav
2	86	1	2	0	C	1	1	723	1	Ⴋ	cut_r.wav
2	87	3	3	2	I	2	0	811	1	Ⴜ	cut_ui.wav
2	88	4	4	2	I	2	0	1226	0	Ⴇ	cut_s.wav
2	89	1	2	0	C	1	1	785	1	Ⴋ	cut_r.wav
2	90	2	2	1	C	2	1	636	1	Ⴂ	cut_r.wav
2	91	4	3	2	I	1	0	1283	1	Ⴇ	cut_ui.wav
2	92	3	3	2	I	2	0	808	1	Ⴜ	cut_ui.wav
2	93	4	4	2	I	2	0	1015	0	Ⴇ	cut_s.wav
2	94	1	1	1	C	2	1	493	1	Ⴋ	cut_ei.wav
2	95	3	4	2	I	1	0	839	0	Ⴜ	cut_s.wav
2	96	2	1	0	C	1	1	697	1	Ⴂ	cut_ei.wav
2	97	1	1	1	C	2	1	605	1	Ⴋ	cut_ei.wav
2	98	2	1	0	C	1	1	1020	1	Ⴂ	cut_ei.wav
2	99	3	4	2	I	2	0	659	0	Ⴜ	cut_s.wav
2	100	4	3	2	I	2	0	1296	0	Ⴇ	cut_ui.wav
2	101	1	2	0	C	2	0	1584	0	Ⴋ	cut_r.wav
2	102	3	3	2	I	1	0	1367	0	Ⴜ	cut_ui.wav
2	103	4	4	2	I	2	0	1001	0	Ⴇ	cut_s.wav
2	104	2	2	1	C	2	1	686	1	Ⴂ	cut_r.wav
2	105	3	4	2	I	1	0	783	1	Ⴜ	cut_s.wav
2	106	2	2	1	C	1	0	626	0	Ⴂ	cut_r.wav
2	107	1	1	1	C	2	1	776	1	Ⴋ	cut_ei.wav
2	108	4	4	2	I	0	0	0	0	Ⴇ	cut_s.wav
2	109	2	1	0	C	0	0	0	0	Ⴂ	cut_ei.wav
2	110	3	3	2	I	2	0	778	0	Ⴜ	cut_ui.wav
2	111	1	2	0	C	1	1	754	1	Ⴋ	cut_r.wav
2	112	4	3	2	I	2	0	755	1	Ⴇ	cut_ui.wav
2	113	2	1	0	C	1	1	712	1	Ⴂ	cut_ei.wav
2	114	4	4	2	I	2	0	1248	0	Ⴇ	cut_s.wav
2	115	3	4	2	I	2	0	782	0	Ⴜ	cut_s.wav
2	116	1	1	1	C	2	1	624	1	Ⴋ	cut_ei.wav
2	117	2	2	1	C	0	0	0	0	Ⴂ	cut_r.wav
2	118	3	3	2	I	2	0	1027	1	Ⴜ	cut_ui.wav
2	119	4	3	2	I	2	0	790	0	Ⴇ	cut_ui.wav
2	120	1	2	0	C	1	1	856	1	Ⴋ	cut_r.wav
2	121	4	4	2	I	1	0	991	1	Ⴇ	cut_s.wav
2	122	1	1	1	C	2	1	614	1	Ⴋ	cut_ei.wav
2	123	3	3	2	I	1	0	974	0	Ⴜ	cut_ui.wav
2	124	2	1	0	C	1	1	698	1	Ⴂ	cut_ei.wav
2	125	3	4	2	I	2	0	720	1	Ⴜ	cut_s.wav
2	126	1	2	0	C	1	1	733	1	Ⴋ	cut_r.wav
2	127	4	3	2	I	2	0	684	0	Ⴇ	cut_ui.wav
2	128	2	2	1	C	2	1	878	1	Ⴂ	cut_r.wav
2	129	4	4	2	I	1	0	1338	0	Ⴇ	cut_s.wav
2	130	3	4	2	I	2	0	774	1	Ⴜ	cut_s.wav
2	131	2	1	0	C	0	0	0	0	Ⴂ	cut_ei.wav
2	132	1	1	1	C	2	1	518	1	Ⴋ	cut_ei.wav
2	133	3	3	2	I	2	0	1543	1	Ⴜ	cut_ui.wav
2	134	1	2	0	C	1	1	1214	1	Ⴋ	cut_r.wav
2	135	2	2	1	C	2	1	541	1	Ⴂ	cut_r.wav
2	136	4	3	2	I	2	0	1557	1	Ⴇ	cut_ui.wav
2	137	1	1	1	C	2	1	532	1	Ⴋ	cut_ei.wav
2	138	2	1	0	C	1	1	658	1	Ⴂ	cut_ei.wav
2	139	3	4	2	I	2	0	773	1	Ⴜ	cut_s.wav
2	140	4	3	2	I	2	0	1052	0	Ⴇ	cut_ui.wav
2	141	2	2	1	C	2	1	652	1	Ⴂ	cut_r.wav
2	142	1	2	0	C	2	0	986	0	Ⴋ	cut_r.wav
2	143	3	3	2	I	2	0	771	0	Ⴜ	cut_ui.wav
2	144	4	4	2	I	1	0	1192	1	Ⴇ	cut_s.wav
2	145	2	2	1	C	2	1	673	1	Ⴂ	cut_r.wav
2	146	3	4	2	I	2	0	1619	0	Ⴜ	cut_s.wav
2	147	1	1	1	C	2	1	632	1	Ⴋ	cut_ei.wav
2	148	4	4	2	I	1	0	1204	1	Ⴇ	cut_s.wav
2	149	1	2	0	C	1	1	929	1	Ⴋ	cut_r.wav
2	150	3	3	2	I	1	0	939	0	Ⴜ	cut_ui.wav
2	151	4	3	2	I	1	0	1264	0	Ⴇ	cut_ui.wav
2	152	2	1	0	C	1	1	832	1	Ⴂ	cut_ei.wav
2	153	3	4	2	I	2	0	864	1	Ⴜ	cut_s.wav
2	154	4	4	2	I	0	0	0	0	Ⴇ	cut_s.wav
2	155	2	1	0	C	1	1	779	1	Ⴂ	cut_ei.wav
2	156	1	1	1	C	2	1	538	1	Ⴋ	cut_ei.wav
2	157	3	3	2	I	1	0	848	0	Ⴜ	cut_ui.wav
2	158	2	2	1	C	2	1	610	1	Ⴂ	cut_r.wav
2	159	1	2	0	C	1	1	925	1	Ⴋ	cut_r.wav
2	160	4	3	2	I	2	0	692	0	Ⴇ	cut_ui.wav
2	161	1	2	0	C	1	1	1324	1	Ⴋ	cut_r.wav
