block	trial	Vstim	Astim	match	C/I	resp	result	RT	fb	V-file	A-file

LR

2	87	3	4	2	I	1	0	1211	1	Ⴟ	cut_nk.wav
2	88	2	1	0	C	1	1	1548	1	Ⴁ	cut_ieuw.wav
2	89	3	4	2	I	1	0	802	0	Ⴟ	cut_nk.wav
2	90	2	1	0	C	1	1	980	1	Ⴁ	cut_ieuw.wav
2	91	4	3	2	I	1	0	686	1	Ⴂ	cut_eeuw.wav
2	92	1	1	1	C	1	0	595	0	Ⴥ	cut_ieuw.wav
2	93	3	3	2	I	2	0	877	0	Ⴟ	cut_eeuw.wav
2	94	2	2	1	C	1	0	1163	0	Ⴁ	cut_ooi.wav
2	95	4	4	2	I	1	0	874	1	Ⴂ	cut_nk.wav
2	96	1	2	0	C	2	0	914	0	Ⴥ	cut_ooi.wav
2	97	4	3	2	I	1	0	633	0	Ⴂ	cut_eeuw.wav
2	98	2	2	1	C	2	1	818	1	Ⴁ	cut_ooi.wav
2	99	3	4	2	I	2	0	705	1	Ⴟ	cut_nk.wav
2	100	1	2	0	C	2	0	1112	0	Ⴥ	cut_ooi.wav
2	101	2	1	0	C	1	1	1420	1	Ⴁ	cut_ieuw.wav
2	102	3	3	2	I	2	0	883	0	Ⴟ	cut_eeuw.wav
2	103	1	1	1	C	2	1	1179	1	Ⴥ	cut_ieuw.wav
2	104	4	4	2	I	1	0	824	1	Ⴂ	cut_nk.wav
2	105	3	4	2	I	2	0	908	1	Ⴟ	cut_nk.wav
2	106	2	2	1	C	1	0	1905	0	Ⴁ	cut_ooi.wav
2	107	1	1	1	C	2	1	1224	1	Ⴥ	cut_ieuw.wav
2	108	4	3	2	I	1	0	610	1	Ⴂ	cut_eeuw.wav
2	109	2	1	0	C	2	0	820	0	Ⴁ	cut_ieuw.wav
2	110	3	3	2	I	2	0	1242	0	Ⴟ	cut_eeuw.wav
2	111	1	2	0	C	2	0	1189	0	Ⴥ	cut_ooi.wav
2	112	4	4	2	I	1	0	668	0	Ⴂ	cut_nk.wav
2	113	1	1	1	C	2	1	1133	1	Ⴥ	cut_ieuw.wav
2	114	2	1	0	C	1	1	1163	1	Ⴁ	cut_ieuw.wav
2	115	4	3	2	I	2	0	1189	1	Ⴂ	cut_eeuw.wav
2	116	3	3	2	I	1	0	673	1	Ⴟ	cut_eeuw.wav
2	117	4	4	2	I	2	0	1055	1	Ⴂ	cut_nk.wav
2	118	2	2	1	C	2	1	728	1	Ⴁ	cut_ooi.wav
2	119	1	2	0	C	1	1	838	1	Ⴥ	cut_ooi.wav
2	120	3	4	2	I	2	0	960	1	Ⴟ	cut_nk.wav
