trial	block	stimIndex	Condition	VstimCaption	ISIjitter
172	3	16	FFfamiliar	g	408	
173	3	17	FFfamiliar	FFfamiliarTarget	215	
174	3	18	FFfamiliar	b	163	
175	3	1	letter	e	127	
176	3	3	letter	e	333	
177	3	4	letter	g	472	
178	3	5	letter	u	423	
179	3	6	letter	s	408	
180	3	7	letter	t	283	
181	3	8	letter	z	202	
182	3	10	letter	b	163	
183	3	11	letter	p	255	
184	3	12	letter	p	257	
185	3	13	letter	b	199	
186	3	14	letter	u	207	
187	3	15	letter	z	321	
188	3	16	letter	t	164	
189	3	17	letter	m	215	
190	3	18	letter	m	151	
191	3	1	FFtrained	i	283	
192	3	2	FFtrained	f	255	
193	3	3	FFtrained	l	333	
194	3	4	FFtrained	g	321	
195	3	5	FFtrained	h	408	
196	3	6	FFtrained	h	207	
197	3	7	FFtrained	FFtrainedTarget	151	
198	3	8	FFtrained	i	127	
199	3	9	FFtrained	g	118	
200	3	10	FFtrained	l	215	
201	3	11	FFtrained	e	199	
202	3	12	FFtrained	e	423	
203	3	14	FFtrained	k	257	
204	3	15	FFtrained	j	164	
205	3	16	FFtrained	k	190	
206	3	17	FFtrained	f	472	
207	3	18	FFtrained	j	202	
208	4	1	letter	t	207	
209	4	2	letter	letterTarget	163	
210	4	3	letter	s	257	
211	4	4	letter	u	423	
212	4	5	letter	e	408	
213	4	6	letter	letterTarget	199	
214	4	7	letter	z	151	
215	4	8	letter	b	202	
216	4	9	letter	m	283	
217	4	10	letter	e	333	
218	4	11	letter	m	215	
219	4	12	letter	t	164	
220	4	13	letter	p	472	
221	4	14	letter	u	127	
222	4	15	letter	z	190	
223	4	16	letter	b	321	
224	4	17	letter	g	255	
225	4	18	letter	p	118	
226	4	1	FFfamiliar	c	199	
227	4	2	FFfamiliar	a	190	
228	4	3	FFfamiliar	h	257	
229	4	4	FFfamiliar	e	472	
230	4	5	FFfamiliar	b	127	
231	4	6	FFfamiliar	e	215	
232	4	7	FFfamiliar	f	202	
233	4	8	FFfamiliar	f	255	
234	4	11	FFfamiliar	g	321	
235	4	12	FFfamiliar	b	283	
236	4	13	FFfamiliar	h	118	
237	4	14	FFfamiliar	d	333	
238	4	15	FFfamiliar	a	408	
239	4	16	FFfamiliar	d	423	
240	4	17	FFfamiliar	c	151	
241	4	18	FFfamiliar	g	163	
242	4	1	FFnew	h	283	
243	4	2	FFnew	a	202	
244	4	3	FFnew	d	164	
245	4	4	FFnew	f	215	
246	4	5	FFnew	d	190	
247	4	6	FFnew	g	118	
248	4	7	FFnew	a	199	
249	4	8	FFnew	b	321	
250	4	9	FFnew	h	257	
251	4	10	FFnew	c	151	
252	4	11	FFnew	FFnewTarget	127	
253	4	12	FFnew	e	472	
254	4	13	FFnew	g	423	
255	4	14	FFnew	f	207	
256	4	15	FFnew	c	255	
257	4	16	FFnew	FFnewTarget	163	
258	4	17	FFnew	e	333	
259	4	18	FFnew	b	408	
260	4	1	FFtrained	g	333	
261	4	2	FFtrained	e	202	
262	4	3	FFtrained	i	408	
263	4	4	FFtrained	h	207	
264	4	5	FFtrained	e	283	
265	4	6	FFtrained	g	257	
266	4	7	FFtrained	FFtrainedTarget	215	
267	4	8	FFtrained	f	163	
268	4	9	FFtrained	l	127	
269	4	11	FFtrained	j	164	
270	4	12	FFtrained	i	190	
271	4	13	FFtrained	k	472	
272	4	14	FFtrained	l	151	
273	4	15	FFtrained	j	199	
274	4	16	FFtrained	f	255	
275	4	17	FFtrained	k	118	
276	4	18	FFtrained	h	423	
277	5	1	FFtrained	g	321	
278	5	2	FFtrained	j	257	
279	5	3	FFtrained	f	408	
280	5	4	FFtrained	e	199	
281	5	5	FFtrained	f	127	
282	5	6	FFtrained	l	423	
283	5	7	FFtrained	h	472	
284	5	8	FFtrained	e	164	
285	5	9	FFtrained	i	283	
286	5	10	FFtrained	FFtrainedTarget	118	
287	5	11	FFtrained	l	215	
288	5	12	FFtrained	i	207	
289	5	13	FFtrained	k	255	
290	5	14	FFtrained	g	190	
291	5	15	FFtrained	h	151	
292	5	16	FFtrained	k	333	
293	5	18	FFtrained	j	202	
294	5	1	FFfamiliar	c	127	
295	5	2	FFfamiliar	FFfamiliarTarget	408	
296	5	3	FFfamiliar	a	255	
297	5	4	FFfamiliar	f	118	
298	5	5	FFfamiliar	h	163	
299	5	6	FFfamiliar	g	164	
300	5	7	FFfamiliar	b	321	
301	5	8	FFfamiliar	g	423	
302	5	9	FFfamiliar	e	199	
303	5	10	FFfamiliar	f	151	
304	5	11	FFfamiliar	FFfamiliarTarget	257	
305	5	12	FFfamiliar	d	207	
306	5	13	FFfamiliar	b	333	
307	5	14	FFfamiliar	e	215	
308	5	15	FFfamiliar	c	283	
309	5	16	FFfamiliar	d	202	
310	5	17	FFfamiliar	h	472	
311	5	18	FFfamiliar	a	190	
312	5	1	FFnew	f	257	
313	5	2	FFnew	h	202	
314	5	3	FFnew	h	321	
315	5	4	FFnew	c	408	
316	5	5	FFnew	b	199	
317	5	6	FFnew	d	215	
318	5	7	FFnew	f	190	
319	5	8	FFnew	FFnewTarget	127	
320	5	9	FFnew	c	333	
321	5	10	FFnew	e	423	
322	5	11	FFnew	g	118	
323	5	13	FFnew	a	472	
324	5	14	FFnew	b	207	
325	5	15	FFnew	d	163	
326	5	16	FFnew	a	255	
327	5	17	FFnew	e	283	
328	5	18	FFnew	g	164	
329	5	1	letter	t	257	
330	5	2	letter	t	333	
331	5	3	letter	p	164	
332	5	4	letter	z	321	
333	5	5	letter	u	190	
334	5	6	letter	p	255	
335	5	7	letter	b	163	
336	5	8	letter	u	207	
337	5	9	letter	m	118	
338	5	10	letter	e	151	
339	5	11	letter	m	199	
340	5	12	letter	e	423	
341	5	13	letter	g	283	
342	5	14	letter	letterTarget	127	
343	5	15	letter	s	215	
344	5	16	letter	b	408	
345	5	17	letter	z	202	
