trial	block	stimIndex	Condition	VstimCaption	ISIjitter
308	5	1	FFnew	f	321	
309	5	2	FFnew	d	215	
310	5	3	FFnew	a	164	
311	5	4	FFnew	f	118	
312	5	5	FFnew	g	423	
313	5	6	FFnew	g	472	
314	5	7	FFnew	a	190	
315	5	8	FFnew	c	333	
316	5	9	FFnew	c	202	
317	5	10	FFnew	h	408	
318	5	11	FFnew	h	207	
319	5	12	FFnew	FFnewTarget	151	
320	5	13	FFnew	b	255	
321	5	14	FFnew	b	127	
322	5	16	FFnew	e	199	
323	5	17	FFnew	d	163	
324	5	18	FFnew	e	257	
325	5	1	FFtrained	f	164	
326	5	2	FFtrained	b	163	
327	5	3	FFtrained	f	423	
328	5	5	FFtrained	a	118	
329	5	6	FFtrained	d	321	
330	5	7	FFtrained	d	333	
331	5	8	FFtrained	c	202	
332	5	9	FFtrained	a	257	
333	5	10	FFtrained	g	127	
334	5	12	FFtrained	b	190	
335	5	13	FFtrained	c	215	
336	5	14	FFtrained	h	472	
337	5	15	FFtrained	e	207	
338	5	16	FFtrained	e	283	
339	5	17	FFtrained	g	199	
340	5	18	FFtrained	h	408	
