trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
206	6	6	FFnew	n	331	338009	
207	6	7	FFnew	o	178	339082	
208	6	8	FFnew	p	213	340004	
209	6	9	FFnew	FFnewTarget	249	340958	
210	6	10	FFnew	k	199	341948	
211	6	1	FFfamiliar	d	213	349904	
212	6	2	FFfamiliar	j	249	350849	
213	6	3	FFfamiliar	h	435	351839	
214	6	4	FFfamiliar	i	366	353029	
215	6	5	FFfamiliar	c	178	354135	
216	6	6	FFfamiliar	b	214	355057	
217	6	7	FFfamiliar	g	269	356012	
218	6	8	FFfamiliar	a	199	357035	
219	6	9	FFfamiliar	f	286	357974	
220	6	10	FFfamiliar	e	331	359013	
221	6	1	letter	z	366	365102	
222	6	2	letter	a	269	366203	
223	6	3	letter	e	249	367226	
224	6	4	letter	u	435	368215	
225	6	5	letter	b	199	369405	
226	6	6	letter	g	286	370361	
227	6	7	letter	m	178	371400	
228	6	8	letter	t	213	372322	
229	6	9	letter	letterTarget	331	373277	
230	6	10	letter	p	214	374350	
231	6	1	FFtrained	R	214	384323	
232	6	2	FFtrained	E	213	385281	
233	6	3	FFtrained	®	331	386236	
234	6	4	FFtrained	FFtrainedTarget	199	387308	
235	6	5	FFtrained	I	249	388264	
236	6	6	FFtrained	:	269	389253	
237	6	7	FFtrained	A	435	390276	
238	6	8	FFtrained	N	366	391466	
239	6	9	FFtrained	3	286	392573	
240	6	10	FFtrained	V	178	393612	
241	7	1	FFnew	m	331	397551	
242	7	2	FFnew	p	249	398624	
243	7	3	FFnew	s	269	399613	
244	7	4	FFnew	q	366	400635	
245	7	5	FFnew	o	435	401742	
246	7	6	FFnew	t	178	402932	
247	7	7	FFnew	k	199	403854	
248	7	8	FFnew	n	214	404809	
249	7	9	FFnew	r	213	405765	
250	7	10	FFnew	l	286	406720	
251	7	1	FFfamiliar	e	286	412777	
252	7	2	FFfamiliar	f	269	413811	
253	7	3	FFfamiliar	FFfamiliarTarget	249	414833	
254	7	4	FFfamiliar	i	214	415823	
255	7	5	FFfamiliar	d	331	416778	
256	7	6	FFfamiliar	c	213	417851	
257	7	7	FFfamiliar	a	199	418806	
258	7	8	FFfamiliar	g	366	419745	
259	7	9	FFfamiliar	j	178	420852	
260	7	10	FFfamiliar	h	435	421773	
261	7	1	letter	u	249	429980	
262	7	2	letter	g	199	430959	
263	7	3	letter	z	214	431914	
264	7	4	letter	p	366	432870	
265	7	5	letter	b	286	433976	
266	7	6	letter	a	435	435015	
267	7	7	letter	letterTarget	178	436206	
268	7	8	letter	r	213	437128	
269	7	9	letter	e	331	438083	
270	7	10	letter	t	269	439156	
271	7	1	FFtrained	R	249	443196	
272	7	2	FFtrained	V	269	444186	
273	7	3	FFtrained	A	178	445208	
274	7	4	FFtrained	I	435	446130	
275	7	5	FFtrained	N	366	447320	
276	7	6	FFtrained	0	214	448427	
277	7	7	FFtrained	FFtrainedTarget	331	449381	
278	7	8	FFtrained	®	286	450455	
279	7	9	FFtrained	FFtrainedTarget	213	451493	
280	7	10	FFtrained	3	199	452450	
281	8	1	FFnew	m	269	462405	
282	8	2	FFnew	l	435	463429	
283	8	3	FFnew	n	213	464620	
284	8	4	FFnew	p	286	465575	
285	8	5	FFnew	s	331	466614	
286	8	6	FFnew	t	214	467687	
287	8	7	FFnew	FFnewTarget	178	468642	
288	8	8	FFnew	o	199	469565	
289	8	9	FFnew	k	366	470503	
290	8	10	FFnew	r	249	471610	
291	8	1	FFfamiliar	f	269	475616	
292	8	2	FFfamiliar	d	214	476639	
293	8	3	FFfamiliar	c	249	477594	
294	8	4	FFfamiliar	j	213	478583	
295	8	5	FFfamiliar	FFfamiliarTarget	178	479538	
296	8	6	FFfamiliar	h	286	480461	
297	8	7	FFfamiliar	e	366	481500	
298	8	8	FFfamiliar	a	199	482606	
299	8	9	FFfamiliar	i	435	483545	
300	8	10	FFfamiliar	b	331	484735	
301	8	1	letter	b	366	494824	
302	8	2	letter	m	435	495932	
303	8	3	letter	letterTarget	286	497122	
304	8	4	letter	a	331	498162	
305	8	5	letter	letterTarget	249	499234	
306	8	6	letter	t	199	500223	
307	8	7	letter	z	213	501162	
308	8	8	letter	p	269	502118	
309	8	9	letter	e	178	503140	
310	8	10	letter	u	214	504062	
311	8	1	FFtrained	3	269	512035	
312	8	2	FFtrained	V	286	513048	
313	8	3	FFtrained	A	178	514087	
314	8	4	FFtrained	R	435	515009	
315	8	5	FFtrained	:	199	516199	
316	8	6	FFtrained	E	331	517138	
317	8	7	FFtrained	®	214	518211	
318	8	8	FFtrained	I	249	519166	
319	8	9	FFtrained	0	213	520155	
320	8	10	FFtrained	N	366	521111	
