trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
211	6	1	FFfamiliar	h	249	353455	
212	6	2	FFfamiliar	i	178	354461	
213	6	3	FFfamiliar	a	214	355389	
214	6	4	FFfamiliar	b	213	356351	
215	6	5	FFfamiliar	e	199	357313	
216	6	6	FFfamiliar	j	366	358274	
217	6	7	FFfamiliar	f	286	359402	
218	6	8	FFfamiliar	d	269	360446	
219	6	9	FFfamiliar	c	331	361474	
220	6	10	FFfamiliar	g	435	362568	
221	6	1	FFnew	o	435	368780	
222	6	2	FFnew	p	366	369963	
223	6	3	FFnew	r	199	371090	
224	6	4	FFnew	t	213	372052	
225	6	5	FFnew	q	249	373013	
226	6	6	FFnew	FFnewTarget	178	374025	
227	6	7	FFnew	n	214	374953	
228	6	8	FFnew	s	331	375915	
229	6	9	FFnew	k	269	376992	
230	6	10	FFnew	l	286	378020	
231	6	1	letter	t	286	388083	
232	6	2	letter	b	366	389128	
233	6	3	letter	e_target	249	390256	
234	6	4	letter	g	435	391267	
235	6	5	letter	z	331	392461	
236	6	6	letter	r	199	393555	
237	6	7	letter	p	269	394517	
238	6	8	letter	u	214	395545	
239	6	9	letter	m	178	396506	
240	6	10	letter	a	213	397435	
241	7	1	FFtrained	E	366	401415	
242	7	2	FFtrained	3	178	402541	
243	7	3	FFtrained	®	331	403470	
244	7	4	FFtrained	R	286	404564	
245	7	5	FFtrained	0	213	405608	
246	7	6	FFtrained	N	214	406570	
247	7	7	FFtrained	A	435	407531	
248	7	8	FFtrained	V	249	408709	
249	7	9	FFtrained	:	199	409720	
250	7	10	FFtrained	I	269	410682	
251	7	1	FFfamiliar	d	269	416728	
252	7	2	FFfamiliar	j	366	417744	
253	7	3	FFfamiliar	FFfamiliarTarget	214	418872	
254	7	4	FFfamiliar	i	331	419833	
255	7	5	FFfamiliar	h	213	420928	
256	7	6	FFfamiliar	b	249	421889	
257	7	7	FFfamiliar	f	286	422901	
258	7	8	FFfamiliar	c	178	423945	
259	7	9	FFfamiliar	e	435	424873	
260	7	10	FFfamiliar	a	199	426067	
261	7	1	FFnew	k	214	434047	
262	7	2	FFnew	s	269	435003	
263	7	3	FFnew	q	435	436031	
264	7	4	FFnew	FFnewTarget	178	437225	
265	7	5	FFnew	o	286	438154	
