trial	block	stimIndex	Condition	VstimCaption	ISIjitter	stimOnset
252	7	2	FFfamiliar	f	178	412746	
253	7	3	FFfamiliar	h	269	413675	
254	7	4	FFfamiliar	e	213	414703	
255	7	5	FFfamiliar	i	366	415664	
256	7	6	FFfamiliar	c	286	416792	
257	7	7	FFfamiliar	j	435	417836	
258	7	8	FFfamiliar	b	249	419030	
259	7	9	FFfamiliar	g	331	420041	
260	7	10	FFfamiliar	FFfamiliarTarget	214	421135	
261	7	1	FFnew	j	286	429100	
262	7	2	FFnew	t	366	430138	
263	7	3	FFnew	f	178	431265	
264	7	4	FFnew	q	435	432194	
265	7	5	FFnew	t	331	433387	
266	7	6	FFnew	p	249	434482	
267	7	7	FFnew	FFnewTarget	213	435493	
268	7	8	FFnew	l	199	436455	
269	7	9	FFnew	c	214	437416	
270	7	10	FFnew	u	269	438378	
271	7	1	letter	p	331	442407	
272	7	2	letter	m	249	443501	
273	7	3	letter	a	366	444512	
274	7	4	letter	e	435	445640	
275	7	5	letter	t	199	446833	
276	7	6	letter	r	214	447795	
277	7	7	letter	LetterTarget	286	448756	
278	7	8	letter	g	178	449784	
279	7	9	letter	LetterTarget	269	450713	
280	7	10	letter	u	213	451741	
281	8	1	FFtrained	I	199	461721	
282	8	2	FFtrained	:	286	462683	
283	8	3	FFtrained	R	178	463728	
284	8	4	FFtrained	3	214	464656	
285	8	5	FFtrained	N	435	465618	
286	8	6	FFtrained	A	331	466795	
287	8	7	FFtrained	FFtrainedTarget	269	467889	
288	8	8	FFtrained	4	213	468917	
289	8	9	FFtrained	0	366	469879	
290	8	10	FFtrained	V	249	470989	
291	8	1	FFfamiliar	d	199	475019	
292	8	2	FFfamiliar	a	269	475980	
293	8	3	FFfamiliar	c	286	477008	
294	8	4	FFfamiliar	f	366	478052	
295	8	5	FFfamiliar	e	178	479180	
296	8	6	FFfamiliar	b	331	480108	
297	8	7	FFfamiliar	FFfamiliarTarget	213	481202	
298	8	8	FFfamiliar	h	214	482164	
299	8	9	FFfamiliar	g	435	483126	
300	8	10	FFfamiliar	i	249	484303	
301	8	1	FFnew	h	286	494332	
302	8	2	FFnew	t	435	495378	
303	8	3	FFnew	FFnewTarget	213	496571	
304	8	4	FFnew	f	269	497533	
305	8	5	FFnew	FFnewTarget	199	498561	
306	8	6	FFnew	t	214	499523	
307	8	7	FFnew	p	249	500484	
308	8	8	FFnew	q	366	501479	
309	8	9	FFnew	c	178	502606	
310	8	10	FFnew	u	331	503535	
311	8	1	letter	u	249	511647	
312	8	2	letter	g	178	512653	
313	8	3	letter	z	286	513582	
314	8	4	letter	a	435	514626	
315	8	5	letter	b	214	515820	
316	8	6	letter	t	199	516782	
317	8	7	letter	m	213	517727	
318	8	8	letter	e	331	518688	
319	8	9	letter	p	269	519782	
320	8	10	letter	r	366	520810	
